site,title_ko,title_en,year,rating,date,review
RT,기생충,Parasite,2019,positive,10/11/2019,"Imagine a high-wire act where the acrobat suddenly leaps to a higher wire, then to another that's higher still. It's the best way I can think of to describe the giddy thrill of watching Parasite, a masterpiece of serial surprises."
RT,기생충,Parasite,2019,positive,10/11/2019,"Nimble, funny, complex and heartbreaking, Parasite is a stinging indictment of economic inequality."
RT,기생충,Parasite,2019,positive,10/11/2019,Bong's trademark slapstick is still here but the rough edges of his often too-loud lessons are shaved down nicely and his actors step forward
RT,기생충,Parasite,2019,positive,10/11/2019,"An arthouse masterpiece, a strong contender for the best film of 2019."
RT,기생충,Parasite,2019,positive,10/11/2019,Maybe the best film Bong has yet made...
RT,기생충,Parasite,2019,positive,10/11/2019,"This is a dazzling work, gripping from beginning to end, full of big bangs and small wonders."
RT,기생충,Parasite,2019,positive,10/11/2019,"In terms of sheer enjoyment alone, Parasite delivers. The movie is as darkly funny as its director, and even with a runtime just on the far side of two hours, it never loses its momentum."
RT,기생충,Parasite,2019,positive,10/11/2019,"A light farce that gradually transforms into an urgent class parable, getting exponentially more compelling moment by moment. Possibly Bong's best, and certainly one of the best of the year."
RT,기생충,Parasite,2019,positive,10/11/2019,"All the viewer knows is that Bong is telling a story about humans, which means it can be a perfect comedy until it becomes a tragedy."
RT,기생충,Parasite,2019,positive,10/11/2019,"As I left the theater, the first words that were uttered under my breath was, ""Oh, so this is what Cinema feels like?"""
RT,기생충,Parasite,2019,positive,10/11/2019,"Bong has some ideas in ""Parasite,"" but the movie's greatness isn't a matter of his apparent ethics or ethos... but of how he delivers truths, often perversely and without an iota of self-serving cant."
RT,기생충,Parasite,2019,positive,10/11/2019,This is a uniquely entertaining movie --- one that you can't stop thinking about long after leaving the theater.
RT,기생충,Parasite,2019,positive,10/11/2019,The ever-suspenseful PARASITE keeps us guessing throughout. ..one of 2019's best-conceived movies.
RT,기생충,Parasite,2019,positive,10/10/2019,"It tells a story you could probably follow without subtitles, or any dialogue at all: the faces of these actors show with piercing clarity how it feels to be outsiders in a world of wealth and privilege."
RT,기생충,Parasite,2019,positive,10/10/2019,"Cinematic perfection doesn't come around often. When it does, it's essential to take notice. ""Parasite,"" from top to bottom, is a perfect film."
RT,기생충,Parasite,2019,positive,10/10/2019,"[Parasite] is a crazy, intense, twisted, and dark movie."
RT,기생충,Parasite,2019,positive,10/10/2019,"""Parasite"" is Bong's most sophisticated film to date, expertly plotted with breathtaking reveals, and shot with a smooth, slippery sheen, each frame and camera movement communicating a subconscious plot twist or theme."
RT,기생충,Parasite,2019,positive,10/09/2019,Let's just say it: the South Korean auteur Bong Joon Ho is some kind of genius and he tops himself with 'Parasite'-it's explosive filmmaking on every level and one of the cinema high points of 2019 . You won't know what hit you.
RT,기생충,Parasite,2019,positive,10/09/2019,Class warfare among two South Korean families is treated with both comedy and horror in Bong's latest picture.
RT,기생충,Parasite,2019,positive,10/09/2019,Bong Joon Ho's Cannes Film Festival winner is a flat out masterpiece.
RT,기생충,Parasite,2019,positive,10/09/2019,"Brilliantly crafted film delving full on into social class, racism within the race with a delicious twist in the final act make Parasite a must-see!"
RT,기생충,Parasite,2019,positive,10/09/2019,Parasite is loaded with good performances and memorable characters that go from anecdotal to social radiography. [Full Review in Spanish]
RT,기생충,Parasite,2019,positive,10/09/2019,"""Parasite"" attaches to you and doesn't let go."
RT,기생충,Parasite,2019,positive,10/08/2019,Parasite is a real gem
RT,기생충,Parasite,2019,positive,10/08/2019,Parasite navigates human morality in an interesting way that is not dissimilar to Patricia Highsmith's stories.
RT,기생충,Parasite,2019,positive,10/08/2019,"If anything, Parasite is a condemnation of choosing to ignore the inconvenient suffering of your fellow human beings, presented in a seres of accomplished visual metaphors that'll make you rethink all sorts of ordinary household objects."
RT,기생충,Parasite,2019,positive,10/07/2019,"Best Movie of 2019; Parasite has a unique creative story, characters that feel real, and an underlying message about high and low classes, conveyed thrillingly."
RT,기생충,Parasite,2019,positive,10/05/2019,"How Bong gets me to gasp, shriek, and laugh within the span of seconds is beyond me. It's a film that you would want to rewatch the second it's over."
RT,기생충,Parasite,2019,positive,10/05/2019,"Bong Joon-ho, who has consistently played with what the class system means in a modern day South Korea, has finally reached his pinnacle with his latest film, Parasite."
RT,기생충,Parasite,2019,positive,10/05/2019,At the core of this film is an us-vs-them solidarity that makes even its most contrived narrative payoffs reverberate with emotional authenticity.
RT,기생충,Parasite,2019,positive,10/04/2019,"Parasite is, in fact, a stunning work from one of the cinema's most reliable masters, and it's a film best seen with virgin eyes and ears, knowing as little as possible about its plot, themes or characters."
RT,기생충,Parasite,2019,positive,10/04/2019,"Far from being melodramatically schematic, it leaves some ambiguity around the edges, raising questions it doesn't necessarily claim to be able to answer."
RT,기생충,Parasite,2019,positive,10/04/2019,"By turns hilarious, harrowing, and horrifying, Parasite may well be Bong Joon-ho's best film since Memories of Murder."
RT,기생충,Parasite,2019,positive,10/03/2019,"A tragedy of epic proportions that should scheme, con, and scam its way into many ""best of"" lists by the end of the year."
RT,기생충,Parasite,2019,positive,10/03/2019,This is a darkly amusing masterwork about the never-ending tale of two cities. All in one.
RT,기생충,Parasite,2019,positive,10/01/2019,Another fantastically outrageous and weird film ... that continues to show the glory of [Korean] cinema and Director Bong as its master.
RT,기생충,Parasite,2019,positive,09/30/2019,"Bong Joon-ho's Parasite is a masterpiece, and essential viewing for our times."
RT,기생충,Parasite,2019,positive,09/28/2019,"[A] stylish, exquisite knife to the heart of capitalism's cruelties."
RT,기생충,Parasite,2019,positive,09/27/2019,"What Bong presents with ""Parasite"" is a scenario provoking the imaginary. The bottom line could well be just the wild wide of pure entertainment."
RT,기생충,Parasite,2019,positive,09/26/2019,It's another of Bong's brilliant but hard to label movies.
RT,기생충,Parasite,2019,positive,09/25/2019,The work of a... true filmmaker. [Full review in Spanish]
RT,기생충,Parasite,2019,positive,09/24/2019,"Parasite is one of the best films you'll see this year, and certainly the most insane."
RT,기생충,Parasite,2019,positive,09/20/2019,"Parasite's horror lingers in the memory, for sure, but it's the intricately crafted and universal social commentary that truly resonates in our modern times."
RT,기생충,Parasite,2019,positive,09/20/2019,Bong Joon-ho's pitch-black comedy Parasite might his masterpiece.
RT,기생충,Parasite,2019,positive,09/20/2019,"Not being openly fantastical, Parasite first engages us in a basement that could be part of any science fiction movie.[Full Review in Spanish]"
RT,기생충,Parasite,2019,positive,09/19/2019,"Parasite conjures up images of a creature which takes from a victimized host without a thought of giving or the consequences thereof, but as Joon-ho Bong's latest bit of brilliance unfolds, it's unclear just whom is feeding on whom."
RT,기생충,Parasite,2019,positive,09/18/2019,"An exhilarating rollercoaster ride that keeps you guessing at every sharp turn, and by the end, leaves you a bit paralyzed by its magnificence."
RT,기생충,Parasite,2019,positive,09/17/2019,"A masterpiece in storytelling. Parasite is a dark, twisted and unexpected fable about social injustice. [Full Review in Spanish]"
RT,기생충,Parasite,2019,positive,09/14/2019,"While it's hugely entertaining, Parasite is also thought-provoking. By the time the catharsis arrives, you think you're at the end of the film, but a coda adds a new wrinkle to the whole thing."
